movie_id,title,release_year,genre,budget,revenue,runtime,imdb_rating,metascore,votes,director,main_actor,oscar_nominations,oscar_wins
1026,Movie 1026,2001,Comedy,5.35,31.01,154,6.3,48.0,314.2,Martin Scorsese,Emma Stone,0,0
1027,Movie 1027,2012,Horror,38.52,62.4,125,6.8,,314.1,Denis Villeneuve,Margot Robbie,2,1
1028,Movie 1028,2005,Romance,18.76,38.37,118,5.1,43.0,69.1,Martin Scorsese,Brad Pitt,0,0
1029,Movie 1029,1996,Thriller,17.09,112.19,104,6.0,61.0,57.6,Quentin Tarantino,Natalie Portman,0,0
1030,Movie 1030,2017,Sci-Fi,102.48,385.71,127,5.8,47.0,92.2,Steven Spielberg,Jennifer Lawrence,0,0
1031,Movie 1031,2018,Romance,67.43,359.6,124,8.0,79.0,122.7,Christopher Nolan,Brad Pitt,4,2
1032,Movie 1032,1989,Sci-Fi,105.12,259.18,101,6.4,74.0,736.4,Martin Scorsese,Tom Cruise,0,0
1033,Movie 1033,2005,Romance,9.95,77.58,156,5.8,61.0,89.3,Patty Jenkins,Tom Cruise,1,0
1034,Movie 1034,2015,Horror,37.08,48.13,103,7.6,75.0,730.8,Greta Gerwig,Margot Robbie,5,4
1035,Movie 1035,1998,Comedy,8.92,13.69,113,4.7,68.0,36.4,Alfonso Cuarón,Tom Cruise,1,0
1036,Movie 1036,1987,Horror,27.42,97.95,111,7.5,85.0,81.8,Alfonso Cuarón,Ryan Gosling,1,0
1037,Movie 1037,1997,Horror,36.94,117.09,126,5.4,50.0,116.9,Patty Jenkins,Scarlett Johansson,0,0
1038,Movie 1038,1997,Thriller,16.91,62.01,142,7.0,81.0,56.5,Alfonso Cuarón,Leonardo DiCaprio,2,2
1039,Movie 1039,1980,Action,16.81,236.32,109,6.9,80.0,140.7,James Cameron,Emma Stone,1,0
1040,Movie 1040,2021,Action,24.43,124.68,110,4.1,36.0,433.3,Patty Jenkins,Emma Stone,0,0
1041,Movie 1041,1999,Romance,15.86,58.22,93,6.8,66.0,49.1,Quentin Tarantino,Ryan Gosling,2,1
1042,Movie 1042,2000,Action,8.25,32.55,130,7.3,70.0,58.0,Martin Scorsese,Natalie Portman,1,1
1043,Movie 1043,1981,Horror,6.81,19.47,112,8.1,82.0,23.8,Greta Gerwig,Brad Pitt,7,3
1044,Movie 1044,2013,Action,145.26,2406.73,84,7.5,,133.8,Denis Villeneuve,Scarlett Johansson,2,1
1045,Movie 1045,1991,Thriller,5.54,25.56,82,4.9,54.0,204.2,Alfonso Cuarón,Emma Stone,0,0
1046,Movie 1046,1997,Animation,28.57,91.78,91,6.7,76.0,21.3,Patty Jenkins,Ryan Gosling,3,1
1047,Movie 1047,2003,Thriller,19.12,61.57,93,5.1,38.0,33.5,Patty Jenkins,Scarlett Johansson,0,0
1048,Movie 1048,1991,Drama,48.42,186.12,108,6.8,76.0,59.8,Denis Villeneuve,Tom Cruise,0,0
1049,Movie 1049,1994,Romance,230.72,334.65,127,7.9,93.0,177.1,Ridley Scott,Leonardo DiCaprio,1,1
1050,Movie 1050,1986,Drama,12.21,24.83,123,6.0,74.0,25.6,Patty Jenkins,Margot Robbie,2,0
1051,Movie 1051,1983,Drama,7.18,6.07,118,6.4,58.0,86.3,James Cameron,Scarlett Johansson,2,0
1052,Movie 1052,2009,Sci-Fi,13.8,41.07,137,5.9,,118.1,Denis Villeneuve,Ryan Gosling,1,0
1053,Movie 1053,2023,Thriller,10.23,74.44,146,5.3,,16.8,Steven Spielberg,Brad Pitt,0,0
1054,Movie 1054,2017,Drama,34.53,92.18,121,5.9,58.0,118.5,Christopher Nolan,Scarlett Johansson,1,0
1055,Movie 1055,1983,Romance,18.55,105.31,143,6.4,50.0,39.6,Denis Villeneuve,Brad Pitt,2,2
1056,Movie 1056,2020,Comedy,40.05,61.8,116,6.2,77.0,246.5,Ridley Scott,Natalie Portman,0,0
1057,Movie 1057,1994,Thriller,65.79,648.11,83,7.4,67.0,512.5,Christopher Nolan,Natalie Portman,3,0
1058,Movie 1058,2000,Horror,58.76,80.85,135,8.8,85.0,100.0,Ridley Scott,Emma Stone,8,4
1059,Movie 1059,1994,Romance,34.24,62.39,111,9.5,84.0,106.8,Quentin Tarantino,Brad Pitt,3,0
1060,Movie 1060,2016,Drama,20.27,40.1,124,6.5,55.0,71.6,Ridley Scott,Brad Pitt,3,1
1061,Movie 1061,1997,Comedy,14.72,172.49,170,8.3,100.0,28.8,Christopher Nolan,Chris Evans,3,2
1062,Movie 1062,2012,Horror,18.75,49.81,126,6.0,72.0,113.2,Ridley Scott,Tom Cruise,2,1
1063,Movie 1063,2023,Sci-Fi,54.78,716.51,105,8.1,,109.1,Quentin Tarantino,Leonardo DiCaprio,1,0
1064,Movie 1064,1998,Sci-Fi,15.83,52.19,121,5.8,53.0,364.9,Patty Jenkins,Emma Stone,1,1
1065,Movie 1065,2020,Sci-Fi,34.56,119.19,101,6.0,53.0,118.9,Christopher Nolan,Tom Cruise,0,0
1066,Movie 1066,2019,Sci-Fi,12.92,47.24,78,6.5,,101.2,Ridley Scott,Tom Cruise,3,1
1067,Movie 1067,1996,Sci-Fi,38.17,49.49,68,7.5,,47.5,Alfonso Cuarón,Leonardo DiCaprio,3,2
1068,Movie 1068,2014,Drama,14.25,131.33,122,5.6,78.0,17.3,Christopher Nolan,Emma Stone,2,1
1069,Movie 1069,2007,Animation,25.27,101.2,102,7.3,84.0,32.9,Christopher Nolan,Natalie Portman,1,0
1070,Movie 1070,1995,Sci-Fi,53.44,99.98,102,6.9,,54.0,Greta Gerwig,Jennifer Lawrence,2,1
1071,Movie 1071,1993,Sci-Fi,10.98,145.61,98,6.6,66.0,51.3,Ridley Scott,Natalie Portman,2,0
1072,Movie 1072,1982,Action,18.87,47.45,92,5.8,58.0,92.8,Alfonso Cuarón,Leonardo DiCaprio,0,0
1073,Movie 1073,1981,Drama,6.0,17.48,138,7.3,68.0,71.3,Quentin Tarantino,Jennifer Lawrence,4,3
1074,Movie 1074,1986,Animation,16.5,25.07,144,7.4,78.0,28.7,Martin Scorsese,Jennifer Lawrence,2,0
1075,Movie 1075,2008,Thriller,3.15,29.21,98,5.4,,403.2,Steven Spielberg,Tom Cruise,0,0
1076,Movie 1076,2001,Action,14.47,9.87,88,6.2,57.0,47.4,Denis Villeneuve,Jennifer Lawrence,3,2
1077,Movie 1077,2000,Animation,100.37,177.04,104,8.7,76.0,252.7,James Cameron,Brad Pitt,5,1
1078,Movie 1078,2006,Thriller,13.11,160.47,103,6.6,59.0,185.7,Martin Scorsese,Tom Cruise,1,1
1079,Movie 1079,2017,Romance,23.07,38.49,135,7.9,78.0,102.8,Steven Spielberg,Jennifer Lawrence,1,0
1080,Movie 1080,1985,Sci-Fi,8.5,29.07,91,6.7,,69.3,Ridley Scott,Brad Pitt,2,1
1081,Movie 1081,2002,Animation,8.72,109.01,84,7.2,,95.6,Alfonso Cuarón,Emma Stone,4,3
1082,Movie 1082,1986,Horror,6.13,21.72,144,6.3,69.0,341.5,Greta Gerwig,Tom Cruise,1,0
1083,Movie 1083,2006,Thriller,57.43,254.7,108,6.9,60.0,79.3,Martin Scorsese,Brad Pitt,3,2
1084,Movie 1084,2012,Horror,255.04,2117.97,125,7.3,76.0,137.5,Steven Spielberg,Jennifer Lawrence,1,0
1085,Movie 1085,1988,Sci-Fi,7.77,12.09,125,8.6,100.0,712.5,Christopher Nolan,Ryan Gosling,3,1
1086,Movie 1086,2005,Action,31.9,123.03,132,6.6,,89.6,Patty Jenkins,Jennifer Lawrence,1,1
1087,Movie 1087,1998,Thriller,45.78,157.45,147,7.9,,37.8,Patty Jenkins,Scarlett Johansson,4,0
1088,Movie 1088,1996,Comedy,80.2,231.73,68,6.9,57.0,30.4,Ridley Scott,Jennifer Lawrence,3,0
1089,Movie 1089,1991,Romance,10.97,16.82,82,6.6,70.0,285.9,Christopher Nolan,Brad Pitt,1,0
1090,Movie 1090,2023,Drama,9.81,29.3,128,6.5,54.0,135.2,Greta Gerwig,Margot Robbie,2,2
1091,Movie 1091,2002,Drama,105.6,243.67,86,7.7,83.0,38.7,Denis Villeneuve,Emma Stone,6,0
1092,Movie 1092,2013,Drama,69.38,202.29,114,6.5,67.0,467.1,James Cameron,Emma Stone,1,0
1093,Movie 1093,1993,Horror,19.41,35.04,123,6.9,72.0,21.9,Quentin Tarantino,Jennifer Lawrence,2,2
1094,Movie 1094,1982,Comedy,12.37,61.26,122,6.9,70.0,127.2,Alfonso Cuarón,Margot Robbie,4,2
1095,Movie 1095,1997,Drama,17.1,19.39,132,6.8,65.0,13.9,Ridley Scott,Ryan Gosling,0,0
1096,Movie 1096,2018,Thriller,36.02,480.8,171,5.6,,31.1,Ridley Scott,Natalie Portman,1,0
1097,Movie 1097,1994,Sci-Fi,19.39,76.69,96,6.9,58.0,476.6,Martin Scorsese,Chris Evans,3,1
1098,Movie 1098,2015,Horror,4.96,53.13,112,6.2,59.0,39.4,James Cameron,Ryan Gosling,2,1
1099,Movie 1099,1987,Horror,10.65,114.61,113,6.8,58.0,50.1,Alfonso Cuarón,Emma Stone,5,3
1100,Movie 1100,2007,Animation,17.82,94.51,108,8.0,83.0,129.6,Greta Gerwig,Jennifer Lawrence,2,0
1101,Movie 1101,1981,Action,16.35,13.37,103,5.5,65.0,419.2,Greta Gerwig,Emma Stone,0,0
1102,Movie 1102,2017,Animation,15.5,33.79,97,7.0,76.0,95.4,Greta Gerwig,Margot Robbie,2,0
1103,Movie 1103,2014,Animation,40.68,162.3,63,6.9,82.0,11.0,James Cameron,Ryan Gosling,1,0
1104,Movie 1104,2013,Action,120.42,196.89,100,5.0,,94.5,Alfonso Cuarón,Tom Cruise,0,0
1105,Movie 1105,2002,Comedy,40.11,155.57,105,7.4,,8.0,Quentin Tarantino,Leonardo DiCaprio,1,0
1106,Movie 1106,1985,Drama,203.2,1311.75,96,7.2,75.0,21.0,Steven Spielberg,Tom Cruise,1,0
1107,Movie 1107,1992,Horror,139.21,777.41,133,7.3,79.0,96.5,Denis Villeneuve,Ryan Gosling,2,1
1108,Movie 1108,1993,Horror,23.17,72.82,149,6.5,57.0,72.2,James Cameron,Scarlett Johansson,1,1
1109,Movie 1109,2023,Drama,37.37,77.7,146,5.3,34.0,90.5,Quentin Tarantino,Leonardo DiCaprio,0,0
1110,Movie 1110,1998,Comedy,63.48,278.36,120,6.5,41.0,58.8,Christopher Nolan,Emma Stone,1,0
1111,Movie 1111,1998,Thriller,9.59,55.14,133,4.8,51.0,294.2,Patty Jenkins,Tom Cruise,0,0
1112,Movie 1112,2021,Thriller,38.02,144.92,139,5.4,59.0,37.6,Greta Gerwig,Tom Cruise,2,0
1113,Movie 1113,2019,Romance,12.39,10.76,97,6.8,67.0,109.8,Martin Scorsese,Leonardo DiCaprio,1,0
1114,Movie 1114,1997,Drama,13.22,24.29,113,6.4,54.0,321.9,James Cameron,Chris Evans,0,0
1115,Movie 1115,1987,Action,14.52,26.26,140,5.4,53.0,120.5,Quentin Tarantino,Jennifer Lawrence,0,0
1116,Movie 1116,1997,Comedy,10.27,23.82,159,7.2,55.0,176.5,Martin Scorsese,Brad Pitt,3,2
1117,Movie 1117,1993,Comedy,43.45,265.86,121,6.1,66.0,298.4,Patty Jenkins,Natalie Portman,1,1
1118,Movie 1118,1993,Action,9.22,18.95,102,6.2,66.0,304.3,Denis Villeneuve,Ryan Gosling,1,0
1119,Movie 1119,1983,Thriller,49.4,172.82,120,7.3,61.0,90.0,Quentin Tarantino,Tom Cruise,2,1
1120,Movie 1120,1981,Comedy,20.98,33.68,142,7.6,57.0,144.7,Denis Villeneuve,Jennifer Lawrence,3,1
1121,Movie 1121,2014,Comedy,30.13,94.19,105,5.6,74.0,50.4,Denis Villeneuve,Margot Robbie,0,0
1122,Movie 1122,2008,Sci-Fi,19.95,93.93,104,5.1,29.0,152.7,Martin Scorsese,Leonardo DiCaprio,0,0
1123,Movie 1123,1995,Drama,88.35,130.31,138,7.0,56.0,200.3,Christopher Nolan,Brad Pitt,1,0
1124,Movie 1124,1997,Romance,17.31,94.63,102,5.1,,17.0,Greta Gerwig,Leonardo DiCaprio,0,0
1125,Movie 1125,2017,Horror,60.12,1047.56,127,7.9,76.0,150.2,Denis Villeneuve,Ryan Gosling,3,2
1126,Movie 1126,2013,Sci-Fi,38.45,76.77,79,4.4,,25.3,Patty Jenkins,Chris Evans,0,0
1127,Movie 1127,1981,Animation,20.74,49.24,129,6.6,52.0,1961.6,James Cameron,Emma Stone,0,0
1128,Movie 1128,2018,Animation,14.21,141.13,138,5.4,66.0,206.5,James Cameron,Chris Evans,1,0
1129,Movie 1129,2017,Thriller,35.12,90.0,113,6.1,60.0,225.6,Quentin Tarantino,Brad Pitt,0,0
1130,Movie 1130,1984,Action,33.2,156.42,132,7.4,76.0,11.7,Quentin Tarantino,Natalie Portman,4,1
1131,Movie 1131,2001,Sci-Fi,16.02,22.03,72,6.4,71.0,391.8,Ridley Scott,Jennifer Lawrence,2,0
1132,Movie 1132,1997,Horror,72.89,294.07,133,5.9,53.0,26.6,Ridley Scott,Scarlett Johansson,2,0
1133,Movie 1133,1993,Drama,8.85,11.67,113,5.7,27.0,755.2,Denis Villeneuve,Margot Robbie,0,0
1134,Movie 1134,2010,Animation,12.02,17.33,108,6.9,81.0,71.6,Christopher Nolan,Scarlett Johansson,0,0
1135,Movie 1135,1987,Action,30.17,209.54,114,6.2,70.0,89.6,Alfonso Cuarón,Brad Pitt,0,0
1136,Movie 1136,2016,Romance,76.98,547.6,153,6.0,61.0,67.0,Quentin Tarantino,Margot Robbie,3,1
1137,Movie 1137,2008,Animation,39.48,151.33,91,8.1,81.0,18.1,Martin Scorsese,Scarlett Johansson,2,0
1138,Movie 1138,2006,Drama,49.49,157.53,98,6.2,64.0,309.0,Christopher Nolan,Margot Robbie,1,0
1139,Movie 1139,2015,Animation,21.1,52.77,119,7.0,66.0,270.2,Ridley Scott,Leonardo DiCaprio,0,0
1140,Movie 1140,2000,Comedy,15.49,94.69,146,6.4,72.0,27.5,Greta Gerwig,Chris Evans,0,0
1141,Movie 1141,2016,Action,19.06,106.1,128,5.9,79.0,410.4,Martin Scorsese,Scarlett Johansson,2,0
1142,Movie 1142,2007,Horror,12.63,42.68,149,4.8,30.0,59.3,Alfonso Cuarón,Leonardo DiCaprio,0,0
1143,Movie 1143,1999,Comedy,21.5,110.08,139,8.0,100.0,23.7,Quentin Tarantino,Scarlett Johansson,4,4
1144,Movie 1144,2008,Thriller,18.63,47.41,100,7.5,,38.9,Steven Spielberg,Ryan Gosling,0,0
1145,Movie 1145,1991,Sci-Fi,3.12,4.77,80,6.8,61.0,49.8,James Cameron,Jennifer Lawrence,0,0
1146,Movie 1146,2017,Animation,17.32,57.24,111,5.9,70.0,105.4,Steven Spielberg,Jennifer Lawrence,1,0
1147,Movie 1147,2000,Horror,7.15,14.62,126,7.6,93.0,9.5,Christopher Nolan,Emma Stone,4,2
1148,Movie 1148,2000,Thriller,193.67,1580.87,94,7.4,45.0,76.7,Ridley Scott,Tom Cruise,2,1
1149,Movie 1149,1981,Sci-Fi,24.32,18.3,121,6.5,73.0,15.4,Patty Jenkins,Tom Cruise,0,0
1150,Movie 1150,2003,Horror,23.0,90.61,88,6.0,67.0,18.7,Martin Scorsese,Natalie Portman,0,0
1151,Movie 1151,1993,Horror,26.71,31.62,78,6.8,,354.8,Denis Villeneuve,Margot Robbie,0,0
1152,Movie 1152,2005,Drama,52.86,144.46,72,6.6,65.0,445.7,Patty Jenkins,Brad Pitt,5,2
1153,Movie 1153,2007,Action,10.12,201.49,154,6.5,87.0,15.2,Quentin Tarantino,Margot Robbie,1,1
1154,Movie 1154,2019,Action,28.02,47.44,110,7.8,81.0,18.7,Denis Villeneuve,Scarlett Johansson,2,0
1155,Movie 1155,1997,Comedy,8.63,22.34,60,6.8,48.0,135.6,James Cameron,Emma Stone,1,0
1156,Movie 1156,1996,Sci-Fi,11.63,58.42,110,6.3,52.0,192.9,Ridley Scott,Brad Pitt,2,0
1157,Movie 1157,1997,Thriller,122.79,705.72,101,7.6,92.0,87.9,Martin Scorsese,Ryan Gosling,2,0
1158,Movie 1158,2012,Thriller,13.24,43.1,98,6.5,71.0,187.0,Christopher Nolan,Scarlett Johansson,2,1
1159,Movie 1159,1991,Animation,11.94,21.45,101,6.6,57.0,36.8,Steven Spielberg,Scarlett Johansson,1,1
1160,Movie 1160,1997,Sci-Fi,10.23,18.15,138,5.5,,224.9,Patty Jenkins,Leonardo DiCaprio,0,0
1161,Movie 1161,2023,Action,31.74,54.31,103,5.7,36.0,444.9,Greta Gerwig,Tom Cruise,2,1
1162,Movie 1162,2010,Horror,6.3,12.92,103,6.1,64.0,23.8,James Cameron,Jennifer Lawrence,1,0
1163,Movie 1163,2007,Drama,21.44,62.81,159,5.8,44.0,102.7,Alfonso Cuarón,Jennifer Lawrence,1,0
1164,Movie 1164,2014,Horror,23.76,54.55,94,6.2,82.0,67.6,Greta Gerwig,Tom Cruise,2,1
1165,Movie 1165,1991,Romance,4.84,17.23,113,5.3,,6.2,Quentin Tarantino,Leonardo DiCaprio,0,0
1166,Movie 1166,1986,Animation,14.17,71.22,163,5.4,54.0,12.1,Steven Spielberg,Jennifer Lawrence,0,0
1167,Movie 1167,2015,Sci-Fi,5.45,10.29,93,5.4,,215.4,Quentin Tarantino,Ryan Gosling,1,1
1168,Movie 1168,1991,Sci-Fi,22.26,60.85,137,9.2,84.0,15.3,Greta Gerwig,Brad Pitt,4,1
1169,Movie 1169,2023,Action,162.79,576.69,137,7.4,73.0,62.2,Denis Villeneuve,Ryan Gosling,1,0
1170,Movie 1170,2008,Sci-Fi,15.68,91.99,122,7.2,67.0,49.4,James Cameron,Emma Stone,2,2
1171,Movie 1171,1984,Horror,58.69,408.57,150,3.8,38.0,80.5,Steven Spielberg,Margot Robbie,0,0
1172,Movie 1172,2006,Horror,30.41,47.63,118,7.5,,56.6,Patty Jenkins,Ryan Gosling,5,0
1173,Movie 1173,1989,Animation,37.44,117.11,116,7.0,78.0,30.3,Quentin Tarantino,Leonardo DiCaprio,1,1
1174,Movie 1174,2020,Animation,8.5,38.19,147,7.7,76.0,82.6,Alfonso Cuarón,Jennifer Lawrence,2,0
1175,Movie 1175,1984,Comedy,22.15,92.97,129,6.2,57.0,111.9,Quentin Tarantino,Natalie Portman,1,0
1176,Movie 1176,2020,Action,11.68,90.51,122,4.2,42.0,136.0,Patty Jenkins,Jennifer Lawrence,0,0
1177,Movie 1177,2011,Horror,6.7,23.84,158,6.8,,73.9,Greta Gerwig,Leonardo DiCaprio,2,1
1178,Movie 1178,2003,Animation,131.33,614.9,142,7.4,70.0,75.7,Patty Jenkins,Jennifer Lawrence,1,0
1179,Movie 1179,1982,Romance,50.74,151.98,60,6.4,61.0,980.7,Ridley Scott,Chris Evans,1,0
1180,Movie 1180,2012,Romance,20.5,114.6,120,9.1,94.0,62.0,Quentin Tarantino,Natalie Portman,6,4
1181,Movie 1181,1984,Thriller,33.47,47.57,108,9.5,88.0,29.9,Ridley Scott,Natalie Portman,5,0
1182,Movie 1182,1980,Thriller,12.34,80.81,136,4.0,,28.9,Quentin Tarantino,Jennifer Lawrence,0,0
1183,Movie 1183,1988,Action,14.92,23.61,90,8.1,83.0,85.9,Christopher Nolan,Brad Pitt,4,2
1184,Movie 1184,1998,Romance,105.8,312.46,146,5.9,52.0,28.1,Christopher Nolan,Scarlett Johansson,0,0
1185,Movie 1185,2000,Sci-Fi,8.18,12.13,158,5.1,39.0,227.5,Quentin Tarantino,Ryan Gosling,0,0
1186,Movie 1186,2017,Comedy,11.4,74.43,120,6.1,74.0,261.8,Ridley Scott,Brad Pitt,2,2
1187,Movie 1187,1991,Drama,4.06,5.12,147,6.7,78.0,20.0,Steven Spielberg,Natalie Portman,0,0
1188,Movie 1188,1998,Horror,8.13,35.78,75,6.8,54.0,453.8,Ridley Scott,Tom Cruise,1,0
1189,Movie 1189,2016,Animation,9.02,30.95,83,6.7,61.0,127.8,Ridley Scott,Margot Robbie,3,0
1190,Movie 1190,2001,Action,17.07,50.35,136,8.3,67.0,259.7,Christopher Nolan,Ryan Gosling,4,2
1191,Movie 1191,2005,Thriller,49.79,158.1,125,6.2,,349.5,James Cameron,Jennifer Lawrence,1,1
1192,Movie 1192,2000,Thriller,17.72,66.65,60,6.1,55.0,28.6,Martin Scorsese,Brad Pitt,0,0
1193,Movie 1193,1991,Comedy,17.62,100.02,101,6.7,62.0,229.2,James Cameron,Emma Stone,1,0
1194,Movie 1194,2009,Thriller,49.0,258.73,119,5.4,56.0,41.5,Ridley Scott,Natalie Portman,0,0
1195,Movie 1195,2015,Animation,49.63,314.61,89,9.4,90.0,258.1,Steven Spielberg,Brad Pitt,8,1
1196,Movie 1196,2022,Comedy,29.24,45.39,144,6.9,88.0,229.4,Ridley Scott,Jennifer Lawrence,4,3
1197,Movie 1197,2020,Action,9.73,73.57,166,8.0,62.0,74.8,Patty Jenkins,Ryan Gosling,3,0
1198,Movie 1198,1991,Animation,20.2,148.75,111,7.1,86.0,82.5,Patty Jenkins,Chris Evans,0,0
1199,Movie 1199,2019,Sci-Fi,55.72,118.03,139,6.0,,248.2,Steven Spielberg,Leonardo DiCaprio,0,0
1200,Movie 1200,2002,Thriller,33.16,87.17,103,4.4,,162.7,Ridley Scott,Margot Robbie,0,0
1201,Movie 1201,1980,Romance,14.91,33.13,118,5.1,54.0,219.2,Greta Gerwig,Leonardo DiCaprio,0,0
1202,Movie 1202,1980,Animation,29.71,45.99,126,8.6,72.0,54.6,Steven Spielberg,Leonardo DiCaprio,4,1
1203,Movie 1203,2011,Romance,46.58,232.27,120,6.3,88.0,62.2,Greta Gerwig,Ryan Gosling,1,0
1204,Movie 1204,1987,Action,39.13,292.22,128,7.2,73.0,128.0,Ridley Scott,Margot Robbie,4,2
1205,Movie 1205,1989,Comedy,25.73,74.4,125,6.5,55.0,28.1,Denis Villeneuve,Chris Evans,2,0
1206,Movie 1206,1985,Animation,20.22,187.57,119,6.3,70.0,241.4,Patty Jenkins,Chris Evans,1,1
1207,Movie 1207,2015,Sci-Fi,7.72,20.58,97,6.2,60.0,34.7,Alfonso Cuarón,Ryan Gosling,1,0
1208,Movie 1208,1984,Animation,6.72,96.71,129,8.1,75.0,415.2,Ridley Scott,Chris Evans,3,2
1209,Movie 1209,2011,Thriller,34.55,186.04,123,8.1,60.0,197.0,Christopher Nolan,Emma Stone,5,3
1210,Movie 1210,2021,Horror,33.6,141.73,132,7.6,,40.6,Patty Jenkins,Brad Pitt,2,1
1211,Movie 1211,2004,Thriller,29.3,100.27,137,5.2,36.0,143.7,Martin Scorsese,Brad Pitt,0,0
1212,Movie 1212,1990,Thriller,73.99,336.98,164,4.5,51.0,20.8,Ridley Scott,Scarlett Johansson,0,0
1213,Movie 1213,2020,Romance,54.41,758.79,109,5.8,41.0,83.0,Patty Jenkins,Leonardo DiCaprio,1,0
1214,Movie 1214,2019,Comedy,20.01,104.63,108,8.2,76.0,277.9,Denis Villeneuve,Leonardo DiCaprio,3,0
1215,Movie 1215,2016,Thriller,24.78,36.4,93,7.0,63.0,74.4,Quentin Tarantino,Leonardo DiCaprio,3,1
1216,Movie 1216,2009,Comedy,7.74,12.0,124,7.3,79.0,6.5,Steven Spielberg,Scarlett Johansson,3,2
1217,Movie 1217,1981,Action,19.11,65.03,101,6.3,55.0,27.4,Quentin Tarantino,Ryan Gosling,1,1
1218,Movie 1218,2017,Sci-Fi,12.26,118.02,112,8.0,79.0,51.3,Greta Gerwig,Tom Cruise,4,1
1219,Movie 1219,1986,Action,41.77,121.48,134,6.7,,59.9,Martin Scorsese,Ryan Gosling,1,0
1220,Movie 1220,2012,Horror,10.64,76.64,106,4.2,29.0,1293.0,Christopher Nolan,Tom Cruise,0,0
1221,Movie 1221,1990,Drama,80.99,41.18,158,7.0,65.0,223.2,Denis Villeneuve,Emma Stone,1,0
1222,Movie 1222,2016,Sci-Fi,7.68,47.68,150,6.4,55.0,162.3,Christopher Nolan,Tom Cruise,1,1
1223,Movie 1223,1982,Romance,12.58,31.98,134,6.9,93.0,145.0,Christopher Nolan,Emma Stone,1,0
1224,Movie 1224,2003,Thriller,19.72,71.34,152,6.4,67.0,136.0,James Cameron,Scarlett Johansson,1,1
1225,Movie 1225,1985,Comedy,83.68,184.96,128,7.2,71.0,84.7,Christopher Nolan,Margot Robbie,2,0
1226,Movie 1226,1997,Romance,14.39,47.0,60,5.4,58.0,23.2,Steven Spielberg,Chris Evans,1,1
1227,Movie 1227,1983,Romance,45.73,168.49,129,7.3,82.0,56.4,Ridley Scott,Natalie Portman,2,0
1228,Movie 1228,1988,Sci-Fi,55.25,107.11,130,7.0,84.0,289.4,Steven Spielberg,Jennifer Lawrence,3,2
1229,Movie 1229,2006,Drama,18.66,97.47,163,7.9,63.0,297.6,Denis Villeneuve,Scarlett Johansson,2,0
1230,Movie 1230,2017,Sci-Fi,13.87,68.72,141,8.1,87.0,993.7,Ridley Scott,Tom Cruise,2,1
1231,Movie 1231,2013,Drama,54.55,147.9,120,7.1,,37.1,Denis Villeneuve,Natalie Portman,3,2
1232,Movie 1232,2023,Action,75.77,236.18,149,7.6,77.0,26.4,Denis Villeneuve,Chris Evans,4,1
1233,Movie 1233,2012,Drama,151.45,833.08,119,4.6,,151.7,Denis Villeneuve,Emma Stone,0,0
1234,Movie 1234,1995,Horror,26.3,56.12,110,6.8,74.0,12.1,Alfonso Cuarón,Margot Robbie,1,1
1235,Movie 1235,1993,Comedy,16.05,26.24,147,6.1,48.0,165.8,Ridley Scott,Scarlett Johansson,0,0
1236,Movie 1236,1987,Animation,10.66,17.71,126,5.7,44.0,515.4,Quentin Tarantino,Margot Robbie,1,0
1237,Movie 1237,1999,Sci-Fi,5.15,14.72,116,5.9,62.0,11.0,Patty Jenkins,Margot Robbie,0,0
1238,Movie 1238,1996,Sci-Fi,68.7,75.56,113,5.8,61.0,305.6,Quentin Tarantino,Brad Pitt,0,0
1239,Movie 1239,2021,Romance,26.52,44.51,96,6.6,,429.2,Ridley Scott,Tom Cruise,2,0
1240,Movie 1240,1997,Animation,21.25,37.21,150,5.6,36.0,566.0,James Cameron,Emma Stone,1,1
1241,Movie 1241,1996,Thriller,17.32,95.57,116,6.4,64.0,50.8,Ridley Scott,Ryan Gosling,3,1
1242,Movie 1242,2001,Romance,20.31,103.26,129,6.5,83.0,5.0,Martin Scorsese,Brad Pitt,0,0
1243,Movie 1243,2004,Action,11.02,68.86,119,6.1,,570.5,Patty Jenkins,Jennifer Lawrence,5,3
1244,Movie 1244,2022,Animation,22.8,130.86,153,5.5,44.0,47.0,Christopher Nolan,Leonardo DiCaprio,1,1
1245,Movie 1245,2002,Drama,21.8,83.01,131,5.9,47.0,126.4,Quentin Tarantino,Natalie Portman,2,0
1246,Movie 1246,2001,Comedy,32.95,7.88,132,5.0,25.0,122.3,Ridley Scott,Jennifer Lawrence,0,0
1247,Movie 1247,1991,Romance,9.08,15.42,95,6.2,75.0,5.0,Quentin Tarantino,Leonardo DiCaprio,2,1
1248,Movie 1248,1986,Comedy,116.76,250.87,71,4.9,,42.8,James Cameron,Jennifer Lawrence,0,0
1249,Movie 1249,1996,Horror,7.87,43.68,160,5.6,47.0,105.9,James Cameron,Scarlett Johansson,1,0
1250,Movie 1250,2000,Action,21.52,26.89,120,7.6,89.0,244.0,Christopher Nolan,Scarlett Johansson,4,0
1251,Movie 1251,2023,Drama,28.28,114.06,147,6.3,57.0,63.6,Steven Spielberg,Jennifer Lawrence,0,0
1252,Movie 1252,2018,Horror,39.5,338.88,107,7.0,60.0,79.4,Denis Villeneuve,Chris Evans,2,2
